JobStartDate,MachineNumber,JobID,ProductID,Quantity,MachineCoveragePercentage,NumMainA,SecondsMainA,NumMainB,SecondsMainB,NumMainC,SecondsMainC,JobRuntime
28/01/2018 11:51,28,JX001822,PX000003,809,80,26,109,21,113,0,0,2728
03/02/2018 12:03,28,JX001823,PX000003,806,69,36,159,130,890,0,0,2713
07/02/2018 12:03,28,JX001824,PX000003,839,77,46,176,82,494,0,0,2814
10/02/2018 04:28,28,JX001825,PX000003,807,68,37,172,146,1019,0,0,2711
13/02/2018 17:16,28,JX001826,PX000003,835,78,35,172,76,521,0,0,2797
16/02/2018 21:23,28,JX001827,PX000003,846,71,50,149,112,976,0,0,2834
20/02/2018 10:15,28,JX001828,PX000003,809,79,42,125,80,497,0,0,2718
23/02/2018 09:33,28,JX001829,PX000009,802,76,51,268,79,453,0,0,2697
25/02/2018 20:45,28,JX001830,PX000009,863,73,67,387,88,607,0,0,2903
02/03/2018 06:17,28,JX001831,PX000009,787,70,70,464,106,588,0,0,2655
04/03/2018 21:37,28,JX001832,PX000009,883,68,79,537,100,676,0,0,2943
09/03/2018 04:40,28,JX001833,PX000009,809,84,39,199,18,177,0,0,2712
11/03/2018 10:39,28,JX001834,PX000009,853,80,35,136,28,267,0,0,2829
15/03/2018 06:50,28,JX001835,PX000009,803,90,23,102,15,117,0,0,2667
17/03/2018 08:23,28,JX001836,PX000009,860,83,54,330,24,162,0,0,2844
03/04/2018 08:30,28,JX001837,PX000015,864,72,63,381,74,594,0,0,3184
30/03/2018 18:36,28,JX001838,PX000015,818,81,61,304,53,350,0,0,3003
13/04/2018 19:39,28,JX001839,PX000009,804,80,17,41,18,190,0,0,2964
20/04/2018 09:20,28,JX001840,PX000009,867,91,11,20,14,210,0,0,3193
20/03/2018 14:09,28,JX001841,PX000009,802,47,267,1123,276,1983,0,0,2905
25/03/2018 09:32,28,JX001842,PX000009,890,56,129,660,253,1737,0,0,3264
09/04/2018 11:01,28,JX001843,PX000003,864,72,34,154,70,512,0,0,3174
06/04/2018 23:31,28,JX001844,PX000003,804,83,28,118,65,399,0,0,2950
22/04/2018 19:49,28,JX001845,PX000015,798,58,54,320,262,1651,0,0,2942
27/04/2018 14:43,28,JX001846,PX000015,878,45,68,302,279,1950,0,0,3231
03/05/2018 20:21,28,JX001847,PX000015,802,70,75,337,139,917,0,0,2956
06/05/2018 18:57,28,JX001848,PX000015,867,57,57,214,142,1032,0,0,3189
12/05/2018 07:15,28,JX001849,PX000015,803,76,60,314,75,546,0,0,2941
15/05/2018 17:29,28,JX001850,PX000015,861,72,133,534,104,595,0,0,3186
27/05/2018 07:55,28,JX001851,PX000015,946,53,41,264,192,1365,0,0,3466
19/05/2018 09:29,28,JX001852,PX000028,1969,69,232,913,325,1632,0,0,6193
02/06/2018 03:21,28,JX001853,PX000015,713,51,216,1140,155,1151,0,0,2623
07/06/2018 18:54,28,JX001854,PX000015,798,66,133,545,37,388,0,0,2942
10/06/2018 21:09,28,JX001855,PX000015,848,61,166,781,28,262,0,0,3128
16/06/2018 12:41,28,JX001856,PX000015,805,72,78,438,19,152,0,0,2951
21/06/2018 08:42,28,JX001857,PX000015,856,86,57,276,28,225,0,0,3159
24/06/2018 05:27,28,JX001858,PX000015,811,52,44,172,46,218,0,0,2970
29/06/2018 11:25,28,JX001859,PX000015,846,87,38,124,48,272,0,0,3122
02/07/2018 05:36,28,JX001860,PX000015,807,57,199,1035,75,394,0,0,2950
07/07/2018 07:22,28,JX001861,PX000015,852,55,58,325,65,550,0,0,3148
12/07/2018 16:48,28,JX001862,PX000015,805,78,42,251,46,231,0,0,2957
15/07/2018 07:39,28,JX001863,PX000015,873,59,50,262,42,248,0,0,3212
31/05/2018 11:44,29,JX001864,PX000206,2001,93,45,140,5,46,0,0,3244
21/12/2017 20:17,29,JX001865,PX000021,647,68,65,106,6,85,0,0,1059
05/01/2018 08:07,29,JX001866,PX000021,2715,91,74,86,9,126,0,0,4402
10/01/2018 16:35,29,JX001867,PX000021,2713,93,234,258,12,59,0,0,4399
14/01/2018 02:45,29,JX001868,PX000021,2690,91,68,91,20,221,0,0,4353
18/01/2018 18:36,29,JX001869,PX000021,2713,95,67,111,8,51,0,0,4380
22/01/2018 01:16,29,JX001870,PX000021,2714,94,54,104,9,68,0,0,4396
26/01/2018 15:30,29,JX001871,PX000021,2715,92,71,124,17,91,0,0,4392
31/01/2018 07:30,29,JX001872,PX000021,2704,89,64,49,4,76,0,0,4382
03/02/2018 19:08,29,JX001873,PX000021,2716,94,93,115,10,52,0,0,4397
09/03/2018 10:52,29,JX001874,PX000021,2721,94,179,131,9,44,0,0,4406
08/02/2018 07:41,29,JX001875,PX000021,2713,77,107,201,28,137,0,0,4400
16/02/2018 23:18,29,JX001876,PX000021,2717,93,72,93,5,200,0,0,4404
12/02/2018 09:45,29,JX001877,PX000021,2713,94,60,162,10,29,0,0,4404
21/02/2018 13:46,29,JX001878,PX000021,2721,96,65,126,9,57,0,0,4409
24/02/2018 20:20,29,JX001879,PX000021,2710,95,90,72,9,41,0,0,4396
04/03/2018 21:36,29,JX001880,PX000021,2719,95,89,79,8,61,0,0,4410
01/03/2018 15:10,29,JX001881,PX000021,2709,95,81,87,11,104,0,0,4396
13/03/2018 13:10,29,JX001882,PX000021,2667,90,193,119,15,273,0,0,4330
17/03/2018 09:15,29,JX001883,PX000021,2712,93,191,263,8,49,0,0,4392
21/03/2018 23:15,29,JX001884,PX000021,2712,94,186,173,10,76,0,0,4401
25/03/2018 07:48,29,JX001885,PX000021,2711,93,191,188,8,36,0,0,4405
29/03/2018 20:51,29,JX001886,PX000021,2715,89,194,175,6,43,0,0,4408
03/04/2018 09:40,29,JX001887,PX000021,2722,92,210,320,6,43,0,0,4417
07/04/2018 07:00,29,JX001888,PX000021,2720,82,334,243,6,46,0,0,4419
12/04/2018 07:12,29,JX001889,PX000021,2716,84,218,201,11,100,0,0,4409
19/04/2018 23:31,29,JX001890,PX000021,2723,86,235,226,11,125,0,0,4415
24/04/2018 06:37,29,JX001891,PX000021,2717,92,235,197,5,15,0,0,4404
28/04/2018 04:40,29,JX001892,PX000021,2718,85,180,170,6,192,0,0,4404
03/05/2018 03:02,29,JX001893,PX000021,2718,91,237,310,5,20,0,0,4412
06/05/2018 12:32,29,JX001894,PX000021,2720,65,276,1517,12,182,0,0,4415
12/05/2018 11:29,29,JX001895,PX000021,2705,89,252,368,8,48,0,0,4387
17/05/2018 14:42,29,JX001896,PX000021,2719,92,256,326,6,17,0,0,4415
21/05/2018 00:02,29,JX001897,PX000021,2719,92,206,146,9,80,0,0,4409
25/05/2018 19:16,29,JX001898,PX000021,2692,70,529,522,8,41,0,0,4420
03/06/2018 01:05,29,JX001899,PX000021,2724,92,52,202,11,97,0,0,4417
04/07/2018 08:57,29,JX001900,PX000010,2729,89,148,323,11,100,0,0,4422
08/06/2018 13:19,29,JX001901,PX000021,2623,90,57,166,6,86,0,0,4253
13/06/2018 19:54,29,JX001902,PX000021,2729,82,58,129,10,77,0,0,4418
17/06/2018 16:04,29,JX001903,PX000021,2729,93,97,136,5,8,0,0,4429
23/06/2018 01:46,29,JX001904,PX000021,2726,68,90,121,6,13,0,0,4423
28/06/2018 23:23,29,JX001905,PX000021,2724,96,76,130,8,18,0,0,4419
07/07/2018 22:35,29,JX001906,PX000002,2676,70,43,116,11,47,0,0,4351
13/07/2018 14:05,29,JX001907,PX000002,2679,73,53,115,8,37,0,0,4338
22/12/2017 05:06,30,JX001908,PX000021,949,83,6,29,4,91,0,0,1564
10/01/2018 23:20,30,JX001909,PX000028,47,99,0,0,0,0,0,0,64
05/01/2018 13:20,30,JX001910,PX000021,2720,90,28,133,5,250,0,0,4449
11/01/2018 01:55,30,JX001911,PX000021,2717,95,18,84,16,76,0,0,4446
14/01/2018 09:43,30,JX001912,PX000021,2724,41,28,99,4,97,0,0,4443
24/01/2018 11:31,30,JX001913,PX000021,2707,56,37,58,10,68,0,0,4428
31/01/2018 07:57,30,JX001914,PX000021,2773,7,130,214,9,56,0,0,4459
23/03/2018 15:05,30,JX001915,PX000021,2726,65,200,561,15,138,0,0,4449
01/06/2018 20:47,30,JX001916,PX000028,46,78,0,0,1,0,0,0,64
29/03/2018 19:16,30,JX001917,PX000021,2745,67,113,485,10,71,0,0,4481
04/04/2018 23:00,30,JX001918,PX000021,2742,61,253,809,6,48,0,0,4484
11/04/2018 08:45,30,JX001919,PX000021,2738,67,194,470,15,113,0,0,4477
20/04/2018 04:03,30,JX001920,PX000021,2734,69,142,611,12,66,0,0,4474
30/04/2018 08:28,30,JX001921,PX000021,2630,90,43,186,3,161,0,0,4292
26/04/2018 00:37,30,JX001922,PX000021,2718,75,105,383,14,63,0,0,4450
04/05/2018 21:33,30,JX001923,PX000021,2728,74,44,192,23,1258,0,0,4462
10/05/2018 08:18,30,JX001924,PX000021,2725,85,79,595,5,17,0,0,4457
14/05/2018 03:03,30,JX001925,PX000021,2715,88,54,245,4,261,0,0,4437
18/05/2018 21:24,30,JX001926,PX000021,2729,73,50,303,12,1211,0,0,4457
08/06/2018 07:38,30,JX001927,PX000008,2366,76,266,632,32,248,0,0,3877
24/05/2018 15:52,30,JX001928,PX000021,2703,88,46,106,19,74,0,0,4458
15/06/2018 07:33,30,JX001929,PX000008,1243,74,38,200,1,0,0,0,2023
28/05/2018 06:22,30,JX001930,PX000021,2184,74,33,176,5,74,0,0,3570
02/06/2018 03:21,30,JX001931,PX000021,2657,84,72,573,11,74,0,0,4349
13/06/2018 20:45,30,JX001932,PX000008,3482,62,277,1014,15,57,0,0,5700
17/06/2018 06:55,30,JX001933,PX000008,2423,87,60,210,8,142,0,0,3963
28/06/2018 15:46,30,JX001934,PX000008,2390,82,234,669,18,106,0,0,3916
02/07/2018 01:09,30,JX001935,PX000008,2379,71,145,597,13,55,0,0,3887
07/07/2018 09:43,30,JX001936,PX000008,2363,64,52,285,11,181,0,0,3884
12/07/2018 20:38,30,JX001937,PX000008,2376,86,39,194,8,72,0,0,3885
22/05/2018 13:03,31,JX001938,PX000290,151,45,8,46,16,67,0,0,368
05/01/2018 01:42,31,JX001939,PX000260,296,42,62,363,59,474,0,0,735
23/12/2017 14:18,31,JX001940,PX000250,139,32,42,259,24,243,0,0,348
18/01/2018 05:39,31,JX001941,PX000291,1187,76,20,56,7,255,0,0,1747
26/01/2018 06:27,31,JX001942,PX000291,1073,85,4,24,5,127,0,0,1581
07/02/2018 16:25,31,JX001943,PX000292,1082,72,3,50,18,173,0,0,1592
16/02/2018 00:16,31,JX001944,PX000292,1073,89,5,46,5,38,0,0,1578
14/01/2018 20:44,31,JX001945,PX000293,1077,54,3,41,9,67,0,0,1586
28/01/2018 22:15,31,JX001946,PX000293,1132,71,9,112,15,131,0,0,1660
19/01/2018 23:47,31,JX001947,PX000294,1154,84,3,11,8,132,0,0,1704
22/02/2018 05:47,31,JX001948,PX000294,1077,71,56,483,9,40,0,0,1586
18/02/2018 17:39,31,JX001949,PX000295,1072,54,6,31,4,43,0,0,1583
23/02/2018 19:10,31,JX001950,PX000295,1073,77,10,84,6,39,0,0,1574
21/01/2018 09:37,31,JX001951,PX000296,1017,77,7,228,5,21,0,0,1494
02/02/2018 05:45,31,JX001952,PX000296,1057,78,11,117,5,19,0,0,1560
13/01/2018 11:49,31,JX001953,PX000297,1098,81,9,63,13,201,0,0,1598
05/02/2018 01:50,31,JX001954,PX000297,1081,82,6,39,7,137,0,0,1594
11/01/2018 21:57,31,JX001955,PX000298,1143,73,47,248,8,213,0,0,1659
11/02/2018 21:26,31,JX001956,PX000298,1066,77,25,111,14,153,0,0,1569
17/02/2018 07:13,31,JX001957,PX000299,1073,83,12,82,11,116,0,0,1577
03/02/2018 18:22,31,JX001958,PX000299,1061,83,5,116,10,68,0,0,1560
14/02/2018 15:23,31,JX001959,PX000300,1085,81,11,90,7,84,0,0,1596
24/01/2018 09:28,31,JX001960,PX000300,1109,74,16,99,5,74,0,0,1615
27/01/2018 14:32,31,JX001961,PX000301,1090,84,9,57,4,27,0,0,1602
10/02/2018 13:46,31,JX001962,PX000301,1073,83,10,49,10,153,0,0,1581
09/02/2018 05:07,31,JX001963,PX000302,1092,89,2,7,4,53,0,0,1609
31/01/2018 19:11,31,JX001964,PX000302,1055,75,7,63,7,109,0,0,1550
06/01/2018 08:18,31,JX001965,PX000138,205,29,6,21,8,584,0,0,274
19/01/2018 19:54,31,JX001966,PX000303,107,62,11,24,1,45,0,0,144
08/03/2018 13:00,31,JX001967,PX000254,301,37,95,636,48,480,0,0,739
25/01/2018 21:39,31,JX001968,PX000304,208,52,1,2,8,73,0,0,275
05/03/2018 08:48,31,JX001969,PX000249,265,24,75,545,45,435,0,0,648
15/03/2018 07:49,31,JX001970,PX000252,295,36,99,497,78,629,0,0,724
10/03/2018 00:20,31,JX001971,PX000260,299,34,136,822,52,440,0,0,741
03/03/2018 12:55,31,JX001972,PX000303,539,73,23,71,16,107,0,0,726
05/05/2018 02:07,31,JX001973,PX000115,352,61,5,47,11,117,0,0,391
04/03/2018 07:03,31,JX001974,PX000147,409,62,17,63,15,66,0,0,547
16/03/2018 19:45,31,JX001975,PX000305,641,75,31,173,4,14,0,0,1422
18/03/2018 03:32,31,JX001976,PX000060,98,42,5,24,1,5,0,0,113
11/03/2018 14:53,31,JX001977,PX000251,271,20,72,445,104,906,0,0,668
18/03/2018 11:48,31,JX001978,PX000306,326,45,33,431,12,35,0,0,438
18/05/2018 15:12,31,JX001979,PX000060,262,55,7,47,5,195,0,0,309
14/04/2018 11:05,31,JX001980,PX000147,339,73,3,15,12,96,0,0,449
04/05/2018 16:21,31,JX001981,PX000307,346,66,8,51,7,126,0,0,386
13/04/2018 15:34,31,JX001982,PX000138,330,38,16,124,7,226,0,0,440
15/04/2018 03:00,31,JX001983,PX000148,231,41,12,164,1,14,0,0,260
05/05/2018 15:26,31,JX001984,PX000308,351,66,8,72,12,70,0,0,390
26/04/2018 02:18,31,JX001985,PX000309,72,41,29,145,4,21,0,0,129
12/04/2018 23:28,31,JX001986,PX000304,281,44,30,305,13,111,0,0,376
11/04/2018 21:52,31,JX001987,PX000310,139,29,30,112,22,219,0,0,255
30/04/2018 08:28,31,JX001988,PX000045,146,17,53,1133,5,53,0,0,265
06/05/2018 02:01,31,JX001989,PX000061,793,84,3,20,5,70,0,0,1061
12/05/2018 17:22,31,JX001990,PX000074,769,63,40,298,7,89,0,0,860
03/05/2018 19:41,31,JX001991,PX000071,321,87,5,12,4,22,0,0,429
20/04/2018 22:39,31,JX001992,PX000138,334,52,20,52,10,272,0,0,449
25/04/2018 17:02,31,JX001993,PX000148,257,67,27,54,6,73,0,0,303
10/05/2018 11:13,31,JX001994,PX000043,332,73,4,9,3,117,0,0,440
03/05/2018 09:18,31,JX001995,PX000147,154,32,7,11,9,313,0,0,201
11/05/2018 18:41,31,JX001996,PX000050,773,65,12,73,10,154,0,0,867
29/04/2018 00:30,31,JX001997,PX000311,748,58,7,73,3,28,0,0,952
04/05/2018 06:25,31,JX001998,PX000065,337,74,1,8,4,66,0,0,443
10/05/2018 21:20,31,JX001999,PX000063,342,37,30,163,2,169,0,0,385
06/06/2018 09:39,31,JX002000,PX000312,621,70,12,82,9,160,0,0,999
06/05/2018 23:08,31,JX002001,PX000103,458,31,3,10,7,141,0,0,609
09/05/2018 13:32,31,JX002002,PX000076,750,64,8,27,38,280,0,0,838
19/05/2018 15:19,31,JX002003,PX000147,220,40,22,157,10,240,0,0,293
07/06/2018 11:33,31,JX002004,PX000240,616,71,5,23,5,164,0,0,990
08/06/2018 10:52,31,JX002005,PX000237,929,74,21,54,11,96,0,0,1494
13/06/2018 10:48,31,JX002006,PX000237,922,73,20,120,3,46,0,0,1484
23/06/2018 21:39,31,JX002007,PX000237,937,45,4,50,5,91,0,0,1512
09/06/2018 20:19,31,JX002008,PX000237,899,68,16,52,9,292,0,0,1447
27/06/2018 11:03,31,JX002009,PX000237,944,60,5,18,4,123,0,0,1527
13/07/2018 08:02,31,JX002010,PX000237,916,70,8,44,16,199,0,0,1469
20/06/2018 21:39,31,JX002011,PX000147,221,76,9,22,5,48,0,0,294
12/07/2018 01:48,31,JX002012,PX000313,191,64,4,20,7,92,0,0,256
20/06/2018 12:17,31,JX002013,PX000303,208,65,14,72,0,0,0,0,274
21/06/2018 05:22,31,JX002014,PX000306,246,41,7,63,2,106,0,0,326
17/06/2018 21:15,31,JX002015,PX000314,466,57,5,53,8,263,0,0,517
15/07/2018 17:44,31,JX002016,PX000237,941,53,3,10,14,77,0,0,1503
01/07/2018 17:05,31,JX002017,PX000315,748,52,118,701,171,1123,0,0,2971
23/06/2018 08:35,31,JX002018,PX000304,332,56,16,155,2,7,0,0,441
11/07/2018 12:38,31,JX002019,PX000303,260,52,12,77,11,89,0,0,342
12/07/2018 08:54,31,JX002020,PX000147,410,45,17,127,14,247,0,0,541
14/07/2018 18:58,31,JX002021,PX000241,630,74,5,7,13,49,0,0,1007
19/07/2018 01:07,31,JX002022,PX000237,901,65,4,26,9,90,0,0,1439
08/07/2018 17:08,31,JX002023,PX000309,141,12,41,342,17,89,0,0,248
07/01/2018 08:29,31,JX002024,PX000027,586,58,17,75,39,258,0,0,752
26/03/2018 01:09,31,JX002025,PX000316,968,46,531,3716,41,296,0,0,3959
10/01/2018 11:24,31,JX002026,PX000027,593,71,11,78,11,72,0,0,762
31/05/2018 02:52,31,JX002027,PX000316,949,64,274,1690,22,175,0,0,3882
05/04/2018 17:10,31,JX002028,PX000317,594,51,54,304,23,232,0,0,763
25/02/2018 12:25,31,JX002029,PX000027,589,38,20,132,20,220,0,0,759
28/02/2018 09:39,31,JX002030,PX000027,650,58,25,130,14,97,0,0,837
01/03/2018 09:49,31,JX002031,PX000027,587,54,29,197,24,78,0,0,751
02/03/2018 08:52,31,JX002032,PX000027,644,49,52,258,18,82,0,0,828
22/03/2018 13:55,31,JX002033,PX000027,608,55,33,283,36,208,0,0,785
20/03/2018 07:08,31,JX002034,PX000027,534,28,59,475,58,505,0,0,689
23/03/2018 15:33,31,JX002035,PX000027,585,54,54,312,29,202,0,0,756
03/04/2018 11:53,31,JX002036,PX000027,585,30,38,697,38,336,0,0,755
07/04/2018 17:51,31,JX002037,PX000027,616,52,51,175,26,366,0,0,790
24/03/2018 17:34,31,JX002038,PX000027,629,43,74,385,33,409,0,0,809
08/04/2018 19:05,31,JX002039,PX000027,696,34,83,285,42,275,0,0,900
19/04/2018 16:15,31,JX002040,PX000027,698,52,41,264,33,370,0,0,903
06/04/2018 18:12,31,JX002041,PX000160,581,53,50,313,12,173,0,0,749
21/04/2018 15:19,31,JX002042,PX000027,594,47,36,203,58,473,0,0,763
24/05/2018 03:44,31,JX002043,PX000316,980,49,259,1363,19,161,0,0,3998
22/04/2018 18:18,31,JX002044,PX000027,606,32,20,147,25,268,0,0,776
13/05/2018 19:25,31,JX002045,PX000027,591,36,28,63,16,116,0,0,758
17/05/2018 18:03,31,JX002046,PX000160,507,58,40,237,16,189,0,0,652
27/04/2018 15:17,31,JX002047,PX000317,575,40,98,512,47,456,0,0,740
16/05/2018 13:49,31,JX002048,PX000027,583,65,33,169,20,162,0,0,764
15/06/2018 10:41,31,JX002049,PX000027,584,52,23,76,16,165,0,0,746
16/06/2018 12:42,31,JX002050,PX000027,571,48,22,185,13,99,0,0,739
21/06/2018 23:22,31,JX002051,PX000160,571,49,79,500,13,195,0,0,741
07/07/2018 09:54,31,JX002052,PX000027,576,39,75,296,40,389,0,0,736
31/01/2018 10:55,32,JX002053,PX000010,2726,86,181,346,6,37,0,0,4453
23/12/2017 06:53,32,JX002054,PX000002,1751,89,45,71,3,94,0,0,2874
06/01/2018 11:55,32,JX002055,PX000002,2642,25,414,318,8,21,0,0,4314
22/01/2018 01:51,32,JX002056,PX000002,2629,85,253,315,11,124,0,0,4312
26/01/2018 21:57,32,JX002057,PX000002,2642,91,138,131,7,112,0,0,4325
04/02/2018 03:20,32,JX002058,PX000002,2640,90,396,260,3,41,0,0,4326
08/02/2018 19:42,32,JX002059,PX000002,2638,88,536,472,4,35,0,0,4323
12/02/2018 06:52,32,JX002060,PX000002,2634,91,107,247,9,113,0,0,4313
05/03/2018 07:10,32,JX002061,PX000010,2049,72,189,239,5,43,0,0,3351
16/02/2018 23:51,32,JX002062,PX000002,2633,88,285,233,7,103,0,0,4314
21/02/2018 15:28,32,JX002063,PX000002,2635,92,70,197,5,150,0,0,4308
01/03/2018 19:36,32,JX002064,PX000002,2637,88,132,207,5,25,0,0,4314
05/04/2018 10:39,32,JX002065,PX000010,2703,92,166,163,7,152,0,0,4420
24/02/2018 21:25,32,JX002066,PX000002,2645,89,772,469,5,10,0,0,4340
08/04/2018 20:39,32,JX002067,PX000010,2688,85,89,310,4,16,0,0,4398
09/03/2018 20:22,32,JX002068,PX000002,2636,76,208,129,2,6,0,0,4317
14/04/2018 00:48,32,JX002069,PX000010,2733,92,67,275,5,43,0,0,4476
15/03/2018 12:45,32,JX002070,PX000002,2645,95,167,139,10,55,0,0,4327
18/03/2018 17:38,32,JX002071,PX000002,2650,92,251,297,5,27,0,0,4328
23/03/2018 06:59,32,JX002072,PX000002,2643,92,422,280,6,20,0,0,4329
21/04/2018 12:10,32,JX002073,PX000010,2724,82,184,774,6,131,0,0,4461
27/03/2018 11:09,32,JX002074,PX000002,2637,93,232,214,6,94,0,0,4319
26/04/2018 13:50,32,JX002075,PX000010,2726,80,63,269,4,66,0,0,4460
31/03/2018 08:44,32,JX002076,PX000002,2657,86,186,218,9,71,0,0,4345
30/04/2018 10:25,32,JX002077,PX000002,2644,86,149,639,4,30,0,0,4322
05/05/2018 14:15,32,JX002078,PX000002,2662,75,303,279,7,29,0,0,4360
10/05/2018 23:10,32,JX002079,PX000002,2660,85,239,528,3,15,0,0,4351
16/05/2018 09:13,32,JX000656,PX000002,8,100,0,0,0,0,0,0,5
15/05/2018 11:05,32,JX002080,PX000318,2,100,0,0,0,0,0,0,1
16/05/2018 12:50,32,JX002080,PX000002,2169,93,101,106,20,164,0,0,3564
19/05/2018 06:57,32,JX002081,PX000002,2636,94,106,143,6,53,0,0,4307
23/05/2018 18:59,32,JX002082,PX000002,2640,84,458,675,3,13,0,0,4366
27/05/2018 11:11,32,JX002083,PX000002,2655,71,1007,1321,12,83,0,0,4352
02/06/2018 00:37,32,JX002084,PX000002,2667,85,204,559,8,60,0,0,4366
15/05/2018 11:07,32,JX000575,PX000002,354,95,6,4,0,0,0,0,579
07/06/2018 15:59,32,JX002085,PX000002,2666,83,68,98,3,159,0,0,4365
13/06/2018 09:23,32,JX002086,PX000002,2660,70,229,409,4,21,0,0,4358
17/06/2018 18:15,32,JX002087,PX000002,2701,89,162,264,3,23,0,0,4418
23/06/2018 10:25,32,JX002088,PX000033,2820,72,44,63,5,84,0,0,5449
29/06/2018 23:43,32,JX002089,PX000033,2817,86,56,90,3,745,0,0,5446
05/07/2018 23:10,32,JX002090,PX000033,2804,72,62,107,7,85,0,0,5431
12/07/2018 13:46,32,JX002091,PX000033,2803,75,63,112,14,72,0,0,5422
18/12/2017 04:03,33,JX002092,PX000009,22,21,7,89,4,55,0,0,84
04/01/2018 16:13,33,JX002093,PX000009,838,61,64,235,277,1660,0,0,3040
10/01/2018 06:14,33,JX002094,PX000009,867,60,51,167,325,1835,0,0,3137
13/01/2018 21:39,33,JX002095,PX000009,796,55,64,308,284,1977,0,0,2874
18/01/2018 20:21,33,JX002096,PX000015,801,73,81,465,76,534,0,0,2908
21/01/2018 14:23,33,JX002097,PX000015,860,73,37,183,78,744,0,0,3123
25/01/2018 19:23,33,JX002098,PX000015,825,73,41,215,106,741,0,0,2999
28/01/2018 17:41,33,JX002099,PX000015,833,65,31,130,132,1028,0,0,3006
02/02/2018 07:07,33,JX002100,PX000015,798,71,63,264,68,612,0,0,2892
02/02/2018 08:27,33,JX002101,PX000015,861,79,56,239,56,356,0,0,3121
10/03/2018 01:29,33,JX002102,PX000015,860,74,79,427,61,411,0,0,3027
07/03/2018 10:38,33,JX002103,PX000015,797,74,55,325,62,516,0,0,2798
09/02/2018 07:00,33,JX002104,PX000009,803,85,34,199,40,224,0,0,2906
11/02/2018 16:07,33,JX002105,PX000009,839,83,29,107,52,395,0,0,3034
24/02/2018 05:16,33,JX002106,PX000003,842,84,60,295,39,187,0,0,2961
21/02/2018 21:44,33,JX002107,PX000003,729,79,46,271,55,321,0,0,2641
15/02/2018 12:05,33,JX002108,PX000009,800,86,34,139,47,280,0,0,2903
17/02/2018 20:11,33,JX002109,PX000009,916,82,33,139,48,344,0,0,3315
28/02/2018 16:59,33,JX002110,PX000016,760,77,66,345,9,74,0,0,1928
14/03/2018 09:33,33,JX002111,PX000015,774,69,167,861,32,213,0,0,2721
17/03/2018 02:49,33,JX002112,PX000015,874,83,41,174,35,356,0,0,3054
02/03/2018 12:18,33,JX002113,PX000016,761,78,70,267,11,141,0,0,1936
04/03/2018 07:05,33,JX002114,PX000016,769,82,58,186,15,90,0,0,1927
20/03/2018 12:33,33,JX002115,PX000015,799,82,38,220,31,312,0,0,2806
23/03/2018 09:53,33,JX002116,PX000015,852,83,51,281,25,214,0,0,2999
29/03/2018 20:19,33,JX002117,PX000015,857,82,60,263,28,351,0,0,3010
26/03/2018 03:29,33,JX002118,PX000015,805,80,45,231,32,335,0,0,2812
01/04/2018 09:50,33,JX002119,PX000015,857,84,43,186,43,311,0,0,3007
05/04/2018 09:30,33,JX002120,PX000015,786,83,35,232,47,241,0,0,2769
07/04/2018 19:21,33,JX002121,PX000015,808,74,59,254,40,263,0,0,2832
11/04/2018 17:09,33,JX002122,PX000015,846,76,47,165,43,416,0,0,2979
21/04/2018 07:35,33,JX002123,PX000015,837,66,45,214,139,1096,0,0,2928
14/04/2018 10:44,33,JX002124,PX000001,826,70,91,333,130,811,0,0,2892
25/04/2018 19:57,33,JX002125,PX000015,814,67,88,453,77,539,0,0,2859
28/04/2018 18:46,33,JX002126,PX000015,850,53,53,328,68,695,0,0,2983
03/05/2018 21:55,33,JX002127,PX000015,801,67,137,583,115,766,0,0,2822
06/05/2018 20:30,33,JX002128,PX000015,850,55,137,577,115,768,0,0,2987
12/05/2018 08:24,33,JX002129,PX000015,800,50,167,814,167,935,0,0,2837
17/05/2018 13:48,33,JX002130,PX000015,859,60,171,650,233,1318,0,0,3019
21/05/2018 04:17,33,JX002131,PX000015,804,46,425,1367,166,596,0,0,2829
26/05/2018 16:02,33,JX002132,PX000015,852,47,160,599,196,1345,0,0,3027
01/06/2018 09:00,33,JX002133,PX000015,803,56,176,949,146,1109,0,0,2818
06/06/2018 21:23,33,JX002134,PX000015,847,56,233,1076,121,724,0,0,2978
10/06/2018 15:51,33,JX002135,PX000015,803,69,18,71,53,434,0,0,2821
15/06/2018 11:49,33,JX002136,PX000015,846,62,52,205,71,601,0,0,2973
20/06/2018 19:16,33,JX002137,PX000015,835,73,108,726,41,272,0,0,2930
23/06/2018 13:45,33,JX002138,PX000015,824,48,143,483,56,293,0,0,2889
01/07/2018 02:14,33,JX002139,PX000016,760,62,35,137,14,118,0,0,1816
29/06/2018 12:11,33,JX002140,PX000016,764,86,31,97,13,94,0,0,1931
04/07/2018 17:13,33,JX002141,PX000016,770,80,53,133,5,124,0,0,1842
06/07/2018 07:21,33,JX002142,PX000016,1055,61,180,978,8,110,0,0,2522
10/07/2018 08:08,33,JX002143,PX000016,1045,65,123,607,10,43,0,0,2516
13/07/2018 15:10,33,JX002144,PX000016,1054,71,83,356,14,202,0,0,2526
16/07/2018 03:48,33,JX002145,PX000016,1050,54,57,332,9,56,0,0,2515
23/12/2017 02:14,34,JX002146,PX000003,501,79,49,427,30,141,0,0,2179
06/01/2018 07:00,34,JX002147,PX000003,805,83,82,419,50,305,0,0,3468
